element_global_id	usfs_ecoregion_id	d_occurrence_status_id
827851	137	1
827848	137	1
827848	1009	1
686844	137	1
686295	137	1
685306	137	1
758104	137	1
687791	10333	1
684873	10333	1
689094	10333	1
689739	10333	1
687178	10333	1
688522	10333	1
688207	10333	1
686310	10333	1
686190	10333	1
686836	10333	1
689752	10333	1
689513	10333	1
686925	10333	1
688166	10333	1
685380	10333	1
688865	10333	1
683112	10333	1
683418	10333	1
688132	10333	1
685376	10333	1
688380	10333	1
685028	10349	1
686464	10114	1
683492	1101	1
840584	118	1
840584	1101	1
840587	118	1
840587	1101	1
840590	118	1
840590	1101	1
687878	118	1
687878	1101	1
689125	118	1
689125	1101	1
840595	118	1
840595	1101	1
683081	118	1
683081	1101	1
840599	118	1
840599	1101	1
840602	118	1
840602	1101	1
840605	118	1
840605	1101	1
794110	118	1
794110	1101	1
840624	118	1
840624	1101	1
840630	118	1
840630	1101	1
840633	118	1
840633	1101	1
840636	118	1
840636	1101	1
686640	1101	1
840645	118	1
840645	1101	1
840648	118	1
840648	1101	1
688880	118	1
688880	1101	1
689644	118	1
689644	1101	1
689375	1101	1
840828	118	1
840828	1101	1
835311	118	1
835311	1101	1
688798	118	1
688798	1101	1
841144	118	1
841144	1101	1
689275	118	1
689275	1101	1
686993	1101	1
841492	118	1
841492	1101	1
841495	118	1
841495	1101	1
688465	10410	1
685713	10044	1
685713	10046	1
685713	10047	1
685713	10074	1
685713	10075	1
685713	10170	1
685713	10193	1
685713	10213	1
685713	10239	1
685713	10339	1
685713	10370	1
685713	10383	1
685713	10410	1
684509	10044	1
684509	10046	1
684509	10047	1
684509	10074	1
684509	10075	1
684509	10170	1
684509	10193	1
684509	10213	1
684509	10239	1
684509	10339	1
684509	10370	1
684509	10383	1
684509	10410	3
683253	10108	3
683253	10044	1
683253	10074	1
683253	10075	1
683253	10193	1
683253	10213	1
683253	10239	1
788563	111	1
788563	1175	1
788570	111	1
788570	1175	1
788573	111	1
788573	1175	1
788576	111	1
788576	1175	1
788581	111	1
788581	1175	1
788645	111	1
788645	1175	1
788649	111	1
788649	1175	1
788668	111	1
788668	1175	1
788689	111	1
688976	1034	1
688976	10127	1
687868	10136	1
738048	1032	1
738048	1096	1
738048	114	1
738048	1131	1
769588	1022	1
786024	122	1
786024	1095	1
684674	105	1
684674	1034	1
684674	10127	1
689453	105	1
689453	1034	1
689453	10127	1
683516	10071	1
688077	10071	1
721899	105	1
721899	1151	1
721899	10071	1
686021	105	1
686021	1034	1
686021	10127	1
686814	1097	1
686814	10415	1
686814	10444	1
794358	125	1
794358	1068	1
801947	122	1
801947	1007	1
801954	122	1
801954	1007	1
685830	10483	1
689421	10130	1
688077	128	1
688077	1097	1
688077	10444	1
688077	10336	1
688077	10187	1
688077	10304	1
688077	10483	1
688077	123	1
688077	1150	1
688077	10411	1
683319	10483	1
687748	104	1
687748	1073	1
687748	10164	1
687748	10483	1
689612	104	1
689612	1073	1
689612	10312	1
790988	105	1
790988	1034	1
790988	10483	1
802079	105	1
802079	1034	1
802079	10483	1
802079	1151	1
802079	10070	1
802079	1126	1
802079	10108	1
802090	104	1
802090	1073	1
802090	10164	1
802090	10360	1
802090	10187	1
802090	105	1
802090	1151	1
802090	10070	1
802098	128	1
686788	10468	2
802098	10444	1
802098	1097	1
688542	10070	1
686788	1019	2
686788	1097	2
686788	10415	2
802115	134	2
802115	128	1
802115	115	1
802115	1017	3
802115	1118	3
802115	1114	1
802115	1057	2
802115	1097	2
802115	1113	2
802115	1148	1
802115	10084	1
802115	10467	2
802115	10140	2
802115	10346	2
802115	10139	1
802115	10299	2
802115	10020	2
802115	10302	2
802115	10141	2
802115	123	1
802115	1150	3
802115	1094	1
802115	1019	1
828605	103	1
828605	1042	1
828605	10324	1
828605	10372	1
828605	10118	1
828605	104	2
828605	1073	2
828605	10359	2
828605	1087	2
828605	10305	2
689784	108	1
689784	1102	1
689784	10004	1
689784	112	2
689784	1170	2
689784	10242	2
688837	1092	1
688837	10176	2
688837	10279	2
688837	10320	2
688837	10245	2
737581	1060	1
689020	1060	1
791997	1060	1
686344	1060	1
684446	1060	1
827827	1060	1
685647	1060	1
687589	1060	1
827851	1060	1
820818	1060	1
686844	1060	1
686295	1060	1
685306	1060	1
758104	1060	1
689529	118	1
689529	1101	1
689262	1101	1
689105	118	1
689105	1101	1
687390	118	1
687390	1101	1
687158	118	1
687158	1101	1
684496	118	1
684496	1101	1
686619	1101	1
758193	118	1
758193	1101	1
820840	118	1
820840	1101	1
687725	118	1
687725	1101	1
685993	118	1
685993	1101	1
688537	118	1
688537	1101	1
685967	1126	1
685967	10486	1
833108	105	1
833108	1126	1
833108	10489	1
834051	105	1
834051	1034	1
834051	10261	1
834051	10461	1
686282	1034	1
686282	10461	1
689988	10461	1
689133	105	1
689133	1034	1
689133	10461	1
686917	10461	1
816015	10461	1
791002	10461	1
685511	10461	1
685246	105	1
685246	1034	1
685246	10461	1
684261	105	1
683692	118	1
683692	1101	1
685892	118	1
685892	1101	1
683075	118	1
683075	1101	1
689005	1101	1
686344	118	1
686344	1101	1
737527	118	1
737527	1101	1
835308	118	1
835308	1101	1
684446	1098	1
788026	120	1
788026	1098	1
684132	1098	1
688562	120	1
688562	1098	1
684446	1138	1
737564	120	1
737564	1138	1
688562	1138	1
688022	1131	1
841768	118	1
841768	1101	1
841776	118	1
841776	1101	1
738000	118	1
738000	1101	1
789926	118	1
789926	1101	1
841783	118	1
841783	1101	1
841786	118	1
841786	1101	1
841789	118	1
841789	1101	1
687532	118	1
687532	1101	1
686996	118	1
686996	1101	1
841794	118	1
841794	1101	1
841797	118	1
841797	1101	1
684365	118	1
684365	1101	1
769233	118	1
769233	1101	1
685223	118	1
685223	1101	1
689455	118	1
689455	1101	1
688694	118	1
688694	1101	1
688289	1101	1
687243	1101	1
841821	118	1
841821	1101	1
841827	118	1
841827	1101	1
784066	118	1
784066	1101	1
791954	118	1
791954	1101	1
686814	105	1
686814	1034	1
686814	10127	1
688013	105	1
688013	1034	1
688013	10127	1
687145	10071	1
688976	10071	1
786248	125	1
788657	111	1
788657	1175	1
788660	111	1
788660	1175	1
788727	111	1
788727	1175	1
789815	111	1
789815	1175	1
789823	111	1
789823	1175	1
790243	111	1
790243	1175	1
790246	111	1
790246	1175	1
686344	1088	1
806296	135	1
806296	1088	1
806385	135	1
806385	1088	1
683691	114	1
683691	1029	1
687589	1029	1
806394	135	1
806394	1088	1
683781	10398	1
686516	1121	1
686516	10398	1
686516	10269	1
689852	10398	1
731082	1121	1
731082	10398	1
689862	1121	1
689862	10398	1
689251	1121	1
689251	10398	1
689251	10269	1
685847	10398	1
689567	10398	1
687810	1121	1
687810	10398	1
687705	10398	1
817780	105	1
817780	1126	1
788689	1175	1
788692	111	1
788692	1175	1
788695	111	1
788695	1175	1
788698	111	1
788698	1175	1
788701	111	1
788701	1175	1
788704	111	1
788704	1175	1
690008	125	1
690008	1068	1
690008	119	1
690008	1069	1
788707	111	1
788707	1175	1
788724	111	1
788724	1175	1
788730	111	1
788730	1175	1
788740	111	1
788740	1175	1
788743	111	1
788743	1175	1
870980	10171	1
870980	10176	2
870980	10177	2
870980	10179	1
870980	10196	1
870980	10204	1
870980	10214	1
870980	123	1
870980	103	1
870980	134	1
870980	105	1
870980	1016	1
870980	1094	1
870980	1118	1
870980	1150	1
870980	1008	2
870980	1015	1
870980	1017	2
870980	1019	1
870980	1021	1
870980	1028	2
870980	1042	1
870980	1053	1
870980	1055	1
870980	1056	1
870980	1071	1
870980	1074	1
870980	1075	2
870980	1092	2
870980	1097	1
870980	1110	1
870980	10221	2
870980	10224	1
870980	10225	2
870980	10227	2
870980	10234	1
870980	10246	1
870980	10249	1
870980	10251	2
870980	10253	2
870980	10277	2
870980	10294	1
870980	10297	1
870980	10299	2
870980	10310	2
870980	10311	1
870980	10322	2
870980	10323	2
870980	10334	1
870980	10348	1
870980	10352	2
870980	10368	1
870980	10371	1
870980	10375	1
870980	10376	1
870980	10377	2
870980	10378	2
870980	10394	1
870980	10396	2
870980	10397	1
870980	10401	2
870980	10403	2
870980	10404	2
870980	10413	2
870980	10414	1
870980	10416	2
892978	10246	1
892978	10226	1
892978	10334	1
892978	10413	1
892978	115	1
892978	1081	1
892978	1021	1
892978	1130	1
892978	10177	3
892978	10059	1
892978	10028	2
892978	10023	2
892978	10006	2
892978	10179	1
892978	10092	1
892978	10351	1
892978	10371	1
892978	10378	3
892978	10404	1
892978	10414	2
892978	10474	2
892978	10277	1
892978	10333	1
870980	10423	1
870980	10440	3
870980	10442	2
870980	10450	2
870980	10457	2
870980	10467	2
870980	10474	2
870980	10475	3
870980	10391	2
870980	10438	1
870980	10244	3
870980	10301	2
870980	10020	2
870980	10437	1
870980	10028	1
870980	10035	1
870980	10051	2
870980	10056	2
870980	10061	1
870980	10154	1
870980	10161	2
870980	10175	1
870980	10186	1
870980	10198	1
870980	10220	1
870980	10222	1
870980	10226	2
870980	10298	2
870980	10247	3
870980	10252	2
870980	10279	2
870980	10302	1
870980	10333	1
870980	10347	2
870980	10421	2
870980	10439	2
870980	10444	1
870980	10468	1
870980	10472	1
870980	10070	1
870980	10159	2
870980	128	1
870980	102	1
870980	1137	2
870980	1057	1
870980	1108	1
870980	1112	1
870980	1114	1
870980	1159	1
870980	1034	1
870980	10084	1
870980	10411	1
870980	10009	1
870980	10014	1
870980	104	1
870980	1073	1
870980	10312	1
870980	10351	1
946361	104	1
946361	1023	1
946361	10361	1
946361	126	1
946361	1010	1
946361	10410	1
946361	105	1
686510	1012	1
686510	10270	1
685887	1012	2
685887	10270	2
856881	1012	2
856881	10270	2
687105	1012	2
687105	10270	2
948546	105	1
948546	1012	1
948546	10270	1
948554	105	1
948554	1012	1
948554	10270	1
949675	113	1
949675	1011	1
688963	105	1
688963	1034	1
688963	10261	3
688963	10461	1
688234	1151	1
688234	10039	1
685484	10270	1
933897	1164	1
933897	10471	1
933897	10173	1
933897	10153	1
933897	10393	1
933897	10289	1
933897	10315	1
686508	112	1
686508	1170	1
686508	10216	1
688592	104	1
688592	1023	1
959184	103	1
959184	1042	1
959184	104	1
959184	1087	2
959184	108	1
959184	1102	1
959184	110	1
959184	1127	1
689404	10003	1
685512	118	1
685512	1101	1
686226	10045	1
685380	10045	1
683450	10045	1
856866	105	1
856866	1126	1
856866	10486	1
856866	10489	1
857754	119	1
857754	1031	1
803030	119	1
803030	1031	1
870707	1135	1
686878	119	1
686878	1031	1
687607	119	1
687607	1031	1
689184	119	1
689184	1031	1
687562	119	1
687562	1031	1
687758	1031	1
683829	1031	1
684819	119	1
684819	1031	1
685616	1019	1
685616	10468	1
685616	10454	1
685616	10139	1
685616	10140	1
685616	10301	1
685616	10056	1
685616	10302	1
685616	10415	1
685616	10444	1
685616	10438	1
861653	121	1
861653	1145	1
870707	123	1
870707	108	1
870707	126	1
870707	102	1
870707	10091	1
870707	10097	1
870707	10120	1
870707	105	1
870707	128	1
870707	1094	1
870707	1102	1
870707	1121	1
870707	1010	1
870707	1008	1
870707	1016	1
870707	1017	1
870707	1019	1
870707	1055	1
870707	1061	2
870707	1114	1
870707	1118	1
871240	113	1
871240	10451	1
871240	10467	3
871240	10468	1
871240	10483	3
871240	10148	1
871240	10218	1
871240	10290	1
871240	10472	1
871240	10285	1
871240	10294	2
871240	10299	3
871240	10307	3
871240	10310	3
871240	10312	3
871240	10316	2
871240	10322	2
871240	10323	2
871240	10333	1
871240	10340	1
871240	10341	1
871240	10351	1
871240	10352	1
871240	10353	1
871240	10359	3
871240	10368	1
871240	10376	1
871240	10378	2
871240	10391	1
871240	10394	1
871240	10395	3
871240	10397	1
871240	10401	2
870707	1137	1
870707	1148	2
870707	1151	3
870707	1159	1
870707	1161	1
870707	1169	1
870707	1173	1
870707	1089	1
870707	1079	1
870707	1150	1
870707	1087	1
870707	10348	1
870707	10324	1
870707	10372	1
870707	10004	1
870707	10099	1
870707	10164	1
870707	10304	1
870707	10242	1
870707	10002	3
870707	10025	1
870707	10036	1
870707	10056	1
870707	10060	1
870707	10062	1
870707	10064	1
870707	10067	2
870707	10084	1
870707	10136	2
870707	10154	2
870707	10175	1
870707	10180	1
870707	10202	1
870707	10215	1
870707	10244	2
870707	10254	2
870707	10257	2
870707	10301	1
870707	10302	2
870707	10303	2
870707	10310	1
870707	10325	1
870707	10326	1
870707	10339	1
870707	10340	1
870707	10368	1
870707	10370	1
870707	10373	1
870707	10376	2
870707	10415	1
870707	10416	1
870707	10417	1
870707	10440	2
870707	10449	1
870707	10451	1
870707	10457	1
870707	10458	1
870707	10229	1
870707	10364	1
870707	10032	1
870707	10438	1
870707	10411	1
870707	10305	1
871240	10403	3
871240	10404	2
871240	10411	1
871240	10413	2
871240	10414	2
871240	10415	1
871240	10417	1
871240	10423	2
871240	10424	1
871240	10441	3
871240	10442	2
871240	10450	2
871240	1121	1
871240	1103	1
871240	1102	1
871240	1123	1
871240	1170	1
871240	1128	1
871240	1010	1
871240	1015	1
871240	1017	1
871240	1019	1
871240	1021	2
871240	1026	1
871240	1028	1
871240	1045	1
871240	1053	1
871240	1055	1
871240	1070	1
871240	10292	1
871240	10005	2
871240	10007	1
871240	10012	2
871240	10024	3
871240	10025	1
871240	10027	1
871240	10035	1
871240	10036	1
871240	10051	3
871240	10052	3
871240	10056	3
871240	10059	1
871240	10064	1
871240	10076	3
871240	10083	3
871240	10084	1
871240	10088	2
871240	10089	1
856872	105	1
856872	1126	1
856872	10489	1
856878	105	1
856878	1126	1
856878	10319	1
856881	105	1
856881	1126	1
856881	10486	3
856881	10489	1
856881	10319	1
857540	119	1
857540	1031	1
815326	1031	1
857552	119	1
857552	1031	1
731879	119	1
731879	1031	1
687471	1031	1
858280	119	1
858280	1031	1
870707	10306	1
870707	10299	1
870707	103	1
870707	104	1
870707	112	1
870707	115	1
870707	1042	1
870707	1073	1
870707	1170	1
870707	1015	1
870707	1018	1
870707	1049	1
870707	1097	1
870707	10009	1
870707	10118	1
870707	10145	3
870707	10309	1
870707	10213	1
870707	10031	2
870707	10039	3
870707	10061	1
870707	10063	1
870707	10078	1
870707	10085	1
870707	10119	1
870707	10142	1
870707	10163	1
870707	10201	1
870707	10203	1
870707	10241	1
870707	10483	1
870707	10122	1
870707	10336	1
870707	10312	1
870707	10255	1
870707	10295	1
870707	10439	2
870707	10448	2
870707	10454	1
870707	10465	3
870707	10402	1
870707	10472	1
871240	10090	1
871240	10092	1
871240	10160	1
871240	10161	1
871240	10164	3
871240	10173	3
871240	10176	1
871240	10177	1
871240	10180	3
871240	10182	3
871240	10187	3
871240	10197	1
871240	10198	1
871240	10204	1
871240	10215	1
871240	10221	3
871240	10224	1
871240	10226	1
871240	10227	2
871240	10234	1
871240	10243	3
871240	10244	1
871240	10246	2
871240	10251	2
871240	10252	2
871240	10254	3
871240	10258	3
871240	10261	1
871240	10267	1
871240	10276	1
871240	10278	1
871240	10093	2
871240	10094	2
871240	10098	1
871240	10109	1
871240	10111	1
871240	10116	1
871240	10117	3
871240	10119	1
871240	10123	3
871240	10136	3
871240	10139	3
871240	10142	3
871240	10154	1
871240	10158	1
871240	103	1
871240	123	1
871240	110	1
871240	112	1
871240	111	1
871240	115	1
684761	104	1
684761	1061	1
684761	10426	1
688234	103	1
688234	1089	1
688234	10184	1
684439	1089	1
684439	10184	1
684439	1061	1
684439	10426	1
684439	10038	1
857230	103	1
857230	1089	1
857230	10184	1
857230	104	1
857230	1061	1
857230	10259	1
857230	10015	1
687419	1031	1
857716	112	1
857716	1104	1
857716	10019	1
857716	1128	3
857716	10079	3
689568	119	1
689568	1031	1
686139	119	1
686139	1031	1
688537	1031	1
687846	119	1
687846	1031	1
857768	119	1
857768	1031	1
686461	1031	1
689529	1031	1
683312	1031	1
688838	119	1
688838	1031	1
684652	1031	1
685706	119	1
685706	1031	1
686887	119	1
686887	1031	1
687726	119	1
687726	1031	1
684068	1031	1
686559	1031	1
815323	1031	1
857833	119	1
857833	1031	1
857836	119	1
857836	1031	1
857842	119	1
857842	1031	1
857857	119	1
857857	1031	1
871240	122	1
871240	125	1
871240	129	1
871240	138	1
871240	107	1
871240	121	1
871240	1079	1
871240	1049	1
871240	1072	1
871240	1074	1
871240	1075	3
871240	1080	1
871240	1090	3
871240	1094	1
871240	1095	1
871240	1097	1
871240	1108	1
871240	1110	1
871240	1113	2
871240	1114	1
871240	1124	1
871240	1126	1
871240	1135	1
871240	1138	1
871240	1142	1
871240	1148	1
871240	1151	3
871240	1157	2
871240	1158	1
871240	1164	2
871240	1169	1
871240	1111	1
871240	1025	1
871240	1163	1
871240	1172	2
871240	1014	2
871240	1154	3
871240	1136	2
871240	1119	1
871240	1002	1
871240	1023	1
871240	1145	1
871240	1058	1
871240	10324	1
871240	10372	1
871240	10228	1
871240	10118	1
871240	10355	2
871240	10184	2
871240	10003	1
871240	10305	1
871240	10155	1
871240	10026	2
871240	10028	2
871240	10033	1
871240	10048	1
871240	10054	1
871240	10060	3
871240	10070	3
871240	10078	1
894161	1049	1
894161	1055	1
894161	1056	1
894161	1071	1
894161	1077	1
894161	1078	1
894161	1082	1
894161	1089	1
894161	1102	1
894161	1112	1
894161	1121	1
894161	1135	1
894161	1161	1
894161	1169	1
894161	115	1
894161	1017	1
894161	1021	1
894161	1026	1
894161	134	1
894161	1028	1
894161	1053	1
894161	1057	1
894161	1074	1
894161	1075	1
894161	1080	1
894161	1081	1
894161	1090	1
894161	1092	1
894161	1109	1
894161	1110	1
894161	1113	1
894161	1114	1
894161	1130	1
894161	1142	1
894161	1143	1
894161	1157	1
894161	1158	1
894161	1164	1
894161	123	1
894161	1008	1
894161	128	1
894161	1016	1
894161	1019	1
894161	1050	1
894161	1079	1
894161	1094	1
894161	1097	1
894161	1118	1
894161	1137	1
894161	1140	1
894161	1148	1
894161	1150	1
894161	1160	1
894161	104	1
894161	110	1
894161	1023	1
894161	1061	1
894161	1073	1
894161	1087	1
894161	1103	1
894161	1127	1
894161	1141	1
894161	1163	1
894161	105	1
894161	1012	1
894161	1034	1
894161	1051	1
894161	1126	1
894161	1151	1
894161	1162	1
894161	1171	1
894161	126	1
894161	1010	1
894161	102	1
894161	1041	1
894161	1066	1
894161	1108	1
894161	1111	1
894161	1123	1
894161	1159	1
894161	1173	1
894161	112	1
894161	1104	1
686354	1031	1
689159	1031	1
689020	119	1
689020	1031	1
684441	1031	1
688092	1031	1
686654	119	1
686654	1031	1
686400	119	1
686400	1031	1
689531	1031	1
688888	119	1
688888	1031	1
686818	1031	1
857845	119	1
857845	1031	1
857848	119	1
857848	1031	1
857851	119	1
857851	1031	1
857863	119	1
857863	1031	1
857869	119	1
857869	1031	1
857881	119	1
857881	1031	1
857884	119	1
857884	1031	1
857887	119	1
857887	1031	1
857893	119	1
857893	1031	1
857466	1031	1
871240	10085	1
871240	10120	1
871240	10127	1
871240	10138	3
871240	10140	3
871240	10153	3
871240	10156	2
871240	10159	1
871240	10171	1
871240	10175	1
871240	10179	2
871240	10185	1
871240	10196	1
871240	10203	1
871240	10214	1
871240	10220	3
871240	10223	3
871240	10225	1
871240	10241	1
871240	10271	1
871240	10277	1
871240	10282	1
871240	10293	3
871240	10301	1
871240	10304	3
871240	10311	1
871240	10315	3
871240	10317	2
871240	10330	3
871240	10334	2
871240	10336	3
871240	10347	3
871240	10349	1
871240	10354	1
871240	10360	3
871240	10371	1
871240	10377	1
871240	10384	1
871240	10421	2
871240	10437	2
871240	10440	1
871240	10444	3
871240	10454	3
871240	10458	1
871240	10470	1
871240	10474	2
871240	10488	1
871240	10343	1
871240	10319	1
871240	10438	1
871240	10370	1
871240	128	1
871240	104	1
871240	108	1
871240	105	1
871240	106	1
871240	114	1
871240	120	1
871240	126	1
871240	134	1
871240	133	1
871240	124	1
871240	1050	1
871240	1089	1
871240	1161	1
871240	1042	1
894161	1128	1
894161	1144	1
894161	1170	1
894161	101	1
894161	1100	1
894161	10468	1
902940	105	1
902940	1034	1
902940	10461	1
902943	105	1
902943	1034	1
902943	10461	1
902943	10127	1
902951	105	1
902951	1034	1
902951	10127	1
902955	105	1
902955	1034	1
902955	10461	1
902958	105	1
902958	1034	1
902958	10461	1
902958	10127	1
907201	103	1
907201	1089	1
907201	10379	1
907201	10402	1
685735	10335	1
685735	10056	1
685735	10302	2
686071	10015	1
686071	10038	1
686071	10307	1
857890	119	1
857890	1031	1
858288	119	1
858288	1031	1
859797	104	1
859797	1073	1
859797	10360	1
859991	105	1
859991	1126	1
859991	10319	1
688809	128	1
688809	1016	1
688809	10089	1
687210	1016	1
687210	10089	1
689818	1016	1
689818	10089	1
684469	10489	1
686694	10489	1
684868	1126	1
684868	10489	1
688856	10489	1
683613	10489	1
689725	10489	1
687855	1126	1
687855	10489	1
684878	10489	1
687982	1126	1
687982	10129	1
687941	10041	1
689602	104	1
689602	1103	1
689602	10016	1
870707	10349	1
870707	10126	1
870707	10444	1
870707	1034	1
870707	10261	1
870707	10127	1
870707	10398	1
870707	10468	1
870707	10089	1
871240	1127	1
871240	1066	1
871240	1122	1
871240	1008	3
871240	1064	1
871240	1071	1
871240	1073	3
871240	1078	1
871240	1081	1
871240	1092	1
871240	1098	1
871240	1109	3
871240	1112	1
871240	1118	1
871240	1130	1
871240	1137	1
871240	1150	1
871240	1159	1
871240	1173	1
871240	1057	1
871240	1144	1
871240	10146	1
871240	10010	2
871240	10126	1
871240	10306	1
871240	10275	1
871240	10002	3
871240	10006	2
871240	10018	1
871240	10023	1
871240	10239	1
871240	10044	1
871240	10074	1
871240	10213	1
871240	10339	1
871240	10193	1
871240	116	1
871240	1036	1
871297	105	1
871297	123	1
871297	128	1
871297	126	2
871297	1089	1
871297	1061	1
871297	1079	2
871297	1050	2
871297	1073	1
871297	1126	2
871297	1051	2
871297	1010	2
871297	10146	1
871297	10166	1
871297	10317	1
871297	10355	2
871297	10231	2
871297	10184	2
871297	10010	2
871297	103	1
871297	104	1
871297	1150	1
871297	1151	1
769170	118	1
769170	1101	1
687865	118	1
687865	1101	1
685543	118	1
685543	1101	1
870954	123	1
870954	1079	1
870954	1102	1
870954	1073	1
870954	1127	1
870954	1008	1
870954	1016	2
870954	1026	1
870954	1090	1
870954	1092	2
870954	1097	1
870954	1109	1
871297	1049	1
871297	1019	1
871297	10045	1
871297	10349	1
871297	1148	1
871297	10159	1
871297	10015	1
871297	10205	1
871297	1034	1
871297	10127	1
871297	1016	1
871297	10089	1
871297	1118	1
871297	10114	1
685207	115	1
685207	1114	1
685207	10175	1
685207	10025	1
685207	10376	1
685207	10224	1
685207	1137	1
685207	10254	1
685207	1016	1
685207	10089	1
685207	123	1
685207	1094	1
685207	10472	1
685207	10438	1
685207	1150	1
685207	10411	1
688511	1017	1
688511	10439	1
688511	1016	1
688511	10089	1
686944	1019	1
686944	10056	1
686944	123	1
686944	1150	1
686944	10411	1
689270	1016	2
689270	10089	2
689270	10142	2
684789	1137	2
684789	10254	2
688945	115	1
688945	1114	1
688945	10175	1
688945	10025	1
688945	1019	1
688945	10056	1
688945	10415	1
688945	10444	1
688945	1137	1
688945	10254	1
688945	10197	1
684839	10176	1
684839	10175	1
684839	10025	1
684839	1137	1
684839	10254	1
684839	123	1
684839	1094	1
684839	10472	1
684839	10438	1
684839	1118	1
684839	10197	1
688863	115	1
688863	1114	1
688863	10175	1
688863	10025	1
688863	10376	1
688863	10224	1
688863	1017	1
688863	10439	1
688863	10440	1
688863	1097	1
688863	10415	1
688863	10444	1
688863	1137	1
841993	10364	1
841993	1050	1
841993	10117	2
841993	10181	3
841993	10182	2
841993	103	1
841993	1042	1
841993	10324	1
841993	10372	1
841993	10118	1
841993	1049	1
841993	10405	1
870954	1113	1
870954	1114	1
870954	1118	1
870954	1135	2
870954	1137	1
870954	1142	1
870954	1148	1
870954	1150	1
870954	1103	1
870954	1121	1
870954	1141	1
870954	1169	1
870954	1158	1
870954	10364	1
870954	10372	1
870954	10118	1
870954	10405	1
870954	10144	1
870954	10357	1
870954	10305	1
870954	10155	1
870954	10275	1
870954	10137	1
870954	10041	1
870954	10072	1
870954	10108	3
870954	10024	2
870954	10315	3
870954	10330	2
870954	10335	1
870954	10349	1
870954	10376	1
870954	10403	1
870954	10411	1
870954	10416	2
870954	10424	2
870954	10439	1
870954	10441	2
870954	10025	1
688863	10254	1
688863	1016	1
688863	10089	1
688863	10197	1
688863	10411	1
683438	10439	1
683438	1016	1
683438	10089	1
683438	1094	1
683438	10472	1
683438	10438	1
683438	1150	1
683438	10411	1
791581	1016	1
791581	10089	1
791581	10142	1
686676	121	1
686676	1145	1
687366	10108	1
686121	10108	1
867409	110	1
870954	10056	1
867409	103	1
870954	10057	2
867409	1042	1
867409	10009	2
867409	10372	3
867409	10475	3
870954	10060	2
870954	10084	1
867409	108	1
870954	10085	1
867409	10091	2
870954	10089	2
867409	10118	1
867409	1102	2
867409	10003	2
870954	10094	1
867410	104	1
870954	10114	1
867410	1151	1
870954	10127	2
870954	10136	1
870954	10138	2
870954	10139	1
870954	10140	1
867410	105	1
870954	10141	1
870954	10142	2
870954	10153	2
867410	10041	1
870954	10159	2
870954	10175	1
870954	10180	2
870954	10045	1
870954	10196	1
870954	10224	1
870954	10253	1
870954	10254	2
870954	10268	2
870954	10276	2
870954	10279	2
684165	126	1
684165	1010	1
684165	10043	1
878797	103	1
878797	1121	1
878797	10099	3
878797	10456	1
878797	1089	1
878797	10183	2
878797	10365	1
878797	10010	2
878797	10448	1
878797	1018	1
878797	10229	2
878797	10032	1
878797	10446	3
878797	10295	1
878797	104	1
878797	1061	1
878797	10124	1
878797	110	1
878797	1127	1
878797	10155	3
878797	10292	1
878797	10275	1
878797	10137	1
878915	128	2
878915	1137	2
878915	103	1
878915	1121	1
878915	105	1
878915	1034	1
878915	10127	1
878915	1151	1
878915	1126	1
878915	10489	1
870954	10002	1
878915	10108	1
878915	123	1
878915	1118	1
878915	10085	1
878915	1008	1
878915	10136	1
878915	1150	1
878915	10274	1
879076	103	1
879084	10173	1
879076	1089	1
879084	10196	1
879076	10379	1
879076	10254	3
879076	10180	3
879084	10221	2
879084	10222	2
879076	128	1
879076	1137	1
879084	10244	3
879076	10402	1
879084	10253	1
879084	10060	1
879084	10083	2
879084	10138	1
879084	10140	2
879084	10141	1
879084	10159	1
879084	10161	3
870954	10299	1
870954	10302	1
870954	10444	1
870954	10467	2
870954	10468	1
870954	10471	3
870954	10483	1
870954	10143	1
870954	10166	1
870954	10309	2
870954	10398	1
870954	10184	1
870954	10207	1
870954	10329	1
870954	10427	1
870954	10017	1
870954	10346	1
870954	10472	1
870954	10244	2
870954	10312	1
870954	10381	1
870954	10086	3
870954	10211	1
870954	10020	2
870954	10222	2
870954	10004	1
870954	10359	1
870954	10164	1
870954	10187	1
870954	10126	1
870954	103	1
870954	108	1
870954	110	1
870954	115	1
870954	10228	1
870954	10482	3
870954	10231	1
870954	10003	1
870954	10122	1
870954	10360	1
870954	10123	2
870954	10306	1
870954	10292	1
870954	10461	1
870954	10070	1
870954	10039	2
870954	10054	2
870954	10173	2
870954	10189	2
870954	10197	2
870954	10274	1
870954	10293	2
870954	10320	3
870954	10348	1
870954	10397	1
870954	10415	1
870954	10454	1
870954	10361	1
879084	10268	1
879084	10301	1
879084	10302	1
879084	10320	1
879084	10376	1
879084	10394	2
879084	10441	1
879084	10444	3
879084	10454	1
879084	10467	2
879084	10276	1
879084	10289	1
879084	10393	1
879084	10020	1
879084	10437	1
879084	10472	1
879084	10154	2
879084	10224	1
879084	10440	2
879084	10139	1
879084	10397	1
879084	10254	1
879084	10197	1
879084	134	1
879084	123	1
879084	115	1
879084	1094	1
879084	1150	1
879084	1019	1
879084	1028	1
879084	1057	1
879084	1090	1
879084	1097	1
879084	1109	1
879084	1114	1
879084	1118	1
879084	1137	1
879084	1158	1
