element_global_id	usfs_ecoregion_2007_id	d_occurrence_status_id
860672	171	1
860672	174	1
860672	180	1
860672	181	1
860672	184	1
860672	186	1
860672	187	1
860672	195	1
860672	197	1
860672	198	1
860672	241	1
860672	246	1
860672	249	1
860683	128	1
860683	134	1
860688	295	1
860688	296	1
860688	297	1
860688	298	1
860688	299	1
860688	300	1
860688	301	1
860688	302	2
860688	303	1
860688	305	1
860688	307	2
860688	84	2
860688	86	2
860688	87	2
860688	338	1
860688	102	1
860688	406	1
860688	407	1
860688	408	1
860688	409	1
860688	410	2
860688	411	1
860688	412	1
860688	413	2
860688	105	1
860688	106	1
860688	107	1
860688	108	1
860688	109	2
860688	437	1
860688	440	2
860688	441	2
860688	111	1
860688	116	1
860688	130	1
860688	145	1
860688	146	1
860688	147	1
860688	148	1
860688	149	1
860688	150	1
860688	152	1
860688	153	1
860688	154	1
860688	155	1
860688	156	1
860688	157	1
860688	170	1
860688	194	1
860688	195	1
860688	196	1
860688	197	1
860688	198	1
860690	217	1
860690	218	1
860690	219	1
860690	220	1
860693	76	1
860693	95	1
860693	126	1
860693	128	1
860693	129	1
860693	130	1
860693	132	1
860693	134	1
860693	137	1
860694	146	1
860694	147	3
860694	149	2
860694	150	1
860694	152	1
860694	166	1
860694	167	1
860694	171	1
860694	180	1
860694	181	1
860694	182	1
860694	183	1
860694	184	1
860694	185	1
860694	186	1
860694	187	1
860694	189	2
860694	190	1
860694	191	1
860694	192	1
860694	193	2
860694	194	1
860694	195	1
860694	196	1
860694	197	2
860694	198	1
860694	211	2
860694	241	2
860694	243	2
860694	246	2
860694	249	2
860696	143	1
860696	159	1
860696	161	1
860696	227	1
860697	143	1
860697	144	1
860697	162	1
860697	163	1
860697	165	1
860697	166	1
860697	173	1
860697	174	1
860697	176	1
860697	179	1
860697	180	1
860697	182	1
860697	184	1
860697	185	1
860697	186	1
860697	187	1
860697	188	1
860697	189	3
860697	192	2
860697	199	1
860697	200	1
860697	201	1
860697	202	1
860697	203	1
860697	204	1
860697	205	1
860697	206	1
860697	207	1
860697	208	1
860697	209	1
860697	210	1
860697	211	1
860697	212	1
860697	213	1
860697	214	1
860697	215	1
860697	227	1
860697	228	1
860697	229	1
860697	230	1
860697	231	1
860697	234	1
860697	235	1
860697	237	1
860697	240	1
860697	241	1
860697	242	1
860697	243	1
860697	244	1
860697	245	1
860697	246	1
860697	247	1
860697	248	1
860697	249	1
860697	250	1
860697	251	1
860697	252	1
860697	253	1
860697	254	1
860697	255	1
860697	256	1
860697	257	1
860697	258	1
860697	259	1
860697	260	1
860697	262	1
860697	263	1
860697	264	1
860697	265	1
860708	35	1
860708	37	1
860708	41	1
860708	45	1
860710	162	1
860710	163	1
860710	165	1
860710	166	1
860710	173	1
860710	174	3
860710	176	1
860710	180	1
860710	181	2
860710	182	2
860710	184	1
860710	185	1
860710	186	1
860710	187	1
860710	188	1
860710	189	2
860710	190	3
860710	199	1
860710	200	1
860710	201	1
860710	202	1
860710	203	1
860710	204	1
860710	205	1
860710	206	1
860710	207	1
860710	208	1
860710	209	1
860710	210	2
860710	211	1
860710	212	1
860710	213	1
860710	214	3
860710	215	1
860710	229	1
860710	234	1
860710	235	2
860710	237	1
860710	240	1
860710	241	1
860710	242	3
860710	243	2
860710	244	1
860710	245	1
860710	246	1
860710	247	1
860710	248	1
860710	249	2
860710	250	3
860710	251	3
860710	253	2
860710	254	3
860710	256	1
860710	262	1
860710	263	1
860710	264	1
860710	265	1
860714	273	1
860714	275	1
860714	276	1
860714	353	1
860714	354	1
860714	355	1
860714	356	1
860714	362	1
860714	126	1
860714	128	1
860714	129	1
860714	130	1
860714	132	1
860714	133	1
860714	134	1
860714	137	1
860714	685	1
860714	687	1
872650	313	3
872650	314	3
872650	315	3
877289	143	1
877289	179	1
877289	213	2
877289	214	1
877289	228	1
877289	229	1
877289	230	1
877289	237	1
877289	242	2
877289	251	1
877289	252	2
877289	254	3
877289	255	3
877289	256	1
877289	257	1
877289	258	1
877289	259	1
877289	260	1
877291	179	1
877291	181	3
877291	182	1
877291	183	1
877291	184	1
877291	185	1
877291	186	1
877291	189	1
877291	190	1
877291	191	1
877291	192	1
877291	193	3
877291	194	3
877291	195	1
877291	196	3
877291	197	3
877291	205	2
877291	206	1
877291	207	1
877291	208	1
877291	209	1
877291	210	1
877291	211	1
877291	212	1
877291	213	1
877291	214	1
877291	215	2
877291	228	1
877291	229	1
877291	230	1
877291	237	1
877291	242	1
877291	243	1
877291	244	2
877291	245	1
877291	249	1
877291	250	1
877291	251	1
877291	252	1
877291	253	1
877291	254	1
877291	255	1
877291	256	1
877291	257	1
877291	258	1
877291	259	1
877291	260	1
877291	261	1
877316	77	1
877316	285	1
877316	354	1
877316	355	2
877316	358	1
877316	361	1
877316	362	1
877316	363	1
877316	368	1
877316	372	1
877316	126	1
877316	590	1
877316	1103	1
877316	1109	1
877316	1117	1
877316	1119	1
877319	77	1
877319	78	2
877319	95	1
877319	96	2
877319	97	1
877319	99	1
877319	100	1
877319	101	1
877319	412	1
877319	437	1
877319	441	3
877319	111	1
877319	113	1
877319	114	1
877319	115	1
877319	116	1
877319	118	1
877319	119	1
877319	120	1
877319	121	1
877319	124	1
877319	125	1
877319	221	1
877319	223	1
877319	224	1
877319	225	1
877319	226	1
877320	268	1
877320	269	1
877320	270	1
877320	271	1
877320	272	1
877320	273	2
877320	274	1
877320	277	1
877320	278	2
877320	279	1
877320	280	1
877320	281	1
877320	283	1
877320	79	1
877320	80	1
877320	291	2
877320	292	2
877320	293	2
877320	294	1
877320	295	1
877320	296	1
877320	297	1
877320	298	1
877320	299	1
877320	300	1
877320	301	1
877320	302	1
877320	303	1
877320	304	1
877320	305	1
877320	306	1
877320	307	1
877320	83	1
877320	85	1
877320	328	1
877320	329	1
877320	330	1
877320	331	1
877320	332	1
877320	333	1
877320	334	1
877320	335	1
877320	336	1
877320	340	1
877320	349	1
877320	94	1
877320	360	1
877320	361	1
877320	362	1
877320	363	1
877320	96	1
877320	97	1
877320	402	1
877320	403	1
877320	404	2
877320	405	1
877320	406	1
877320	105	1
877320	106	1
877320	107	1
877320	437	1
877320	440	1
877320	441	1
877320	126	1
877320	133	1
877320	1080	2
877320	1081	1
877320	1082	2
877320	1083	2
877320	1084	1
877320	1085	1
877320	1087	1
877320	1088	2
877320	1089	1
877320	1091	1
877320	1092	1
877320	1095	1
877320	1096	1
877320	1097	1
877320	1098	1
877320	1099	1
877320	221	1
877320	222	1
877354	73	1
877354	74	1
877354	75	1
877354	76	1
877354	77	1
877354	78	1
877354	80	1
877354	308	1
877354	309	1
877354	310	2
877354	84	1
877354	314	2
877354	86	1
877354	88	1
877354	333	1
877354	334	2
877354	335	2
877354	336	1
877354	339	1
877354	92	1
877354	349	1
877354	95	1
877354	96	1
877354	217	1
877354	1088	1
877354	1090	1
877354	219	1
877354	220	1
877354	221	1
877354	222	2
877358	281	1
877358	306	1
877358	330	1
877358	332	1
877358	338	1
877358	340	1
877358	405	1
877358	110	1
877361	95	1
877361	97	1
877361	98	1
877361	100	1
877361	101	1
877361	112	1
877361	113	1
877361	114	1
877361	115	1
877361	118	1
877361	120	1
877361	121	1
877361	125	1
877361	221	1
877361	224	1
877363	98	1
877363	100	1
877363	111	1
943287	160	1
943287	52	1
943287	176	1
943287	63	1
943287	233	1
943287	235	1
943287	64	1
943287	238	1
943287	239	1
898967	46	1
898967	158	1
898967	701	1
898967	702	1
898967	64	1
898967	238	1
898967	1227	1
899726	63	1
899726	231	1
899726	232	1
899726	234	1
899726	235	1
899730	63	1
899730	231	1
899730	232	1
899730	1170	1
899730	234	1
899730	235	1
899677	63	1
899677	231	1
899677	232	1
899677	1170	1
899677	235	1
899677	234	1
933703	46	1
933703	158	1
933703	47	1
933703	160	1
933703	48	1
933703	161	1
933703	63	1
933703	231	1
933703	232	1
933703	233	1
933703	235	1
933703	236	1
933703	64	1
933703	238	1
874101	43	1
874101	46	1
874101	158	1
874101	48	1
874101	161	1
874101	62	1
874101	227	1
899271	177	1
899271	178	1
899920	46	1
899920	158	1
899920	159	1
899920	48	1
899920	161	1
899920	63	1
899920	231	1
899920	232	1
899920	233	1
899920	234	1
899920	235	1
899920	236	1
899920	64	1
899920	238	1
899920	239	1
899032	159	1
899032	47	1
899032	160	1
899032	177	1
899032	178	1
899032	63	1
899032	231	1
899032	232	1
899032	233	1
899032	236	1
899032	64	1
899032	238	1
899032	46	1
899947	46	1
899947	158	1
899947	159	1
899947	47	1
899947	160	1
899947	48	1
899947	161	1
899947	177	1
899947	178	1
899947	202	1
899947	56	1
899947	207	1
899947	63	1
899947	231	1
899947	232	1
899947	234	1
899947	235	1
899947	236	1
899947	64	1
899947	238	1
899947	239	1
899527	46	1
899527	158	1
899527	48	1
899527	161	1
899527	63	1
899527	231	1
899527	232	1
899087	46	1
899087	158	1
899087	159	1
899087	47	1
899087	160	1
899087	48	1
899087	161	1
899087	63	1
899087	232	1
899087	64	1
899087	238	1
899087	239	1
898998	63	1
898998	231	1
898998	232	1
898998	235	1
899197	202	1
899197	988	1
866470	202	1
866470	56	1
866470	207	1
866470	63	1
866470	237	1
899105	46	1
899105	158	1
899105	159	1
899105	47	1
899105	160	1
899105	48	1
899105	161	1
899105	52	1
899105	176	1
899105	63	1
899105	231	1
899105	232	1
899105	236	1
899105	64	1
899105	238	1
899105	239	1
899475	46	1
899475	159	1
899475	64	1
899475	239	1
899471	46	1
899471	158	1
899471	159	1
899471	47	1
899471	160	1
899471	48	1
899471	161	1
899471	63	1
899471	231	1
899471	232	1
899471	233	1
899471	235	1
899471	236	1
899471	64	1
899471	238	1
899471	239	1
899346	52	1
899346	176	1
899346	202	1
899346	64	1
899346	239	1
899868	46	1
899868	158	1
899868	159	1
899868	48	1
899868	161	1
899868	202	1
899868	63	1
899868	231	1
899868	232	1
899868	233	1
899868	234	1
899868	235	1
899868	236	1
899868	237	1
899868	64	1
899868	238	1
899868	239	1
899886	47	1
899886	160	1
899886	55	1
899886	202	1
899886	63	1
899886	234	1
899886	235	1
899886	236	1
943929	52	1
943929	176	1
943929	177	1
943929	178	1
943929	55	1
943929	204	1
943929	64	1
943929	239	1
943943	52	1
943943	176	1
943943	834	1
943943	837	1
935020	55	1
935020	202	1
935020	204	1
935020	56	1
935020	207	1
935020	63	1
935020	237	1
899014	46	1
899014	158	1
899014	48	1
899014	161	1
899014	64	1
899014	238	1
898995	52	1
898995	176	1
898995	177	1
898995	178	1
898995	64	1
898995	239	1
899273	63	1
899273	235	1
899273	64	1
899273	239	1
899272	177	1
899272	178	1
899272	55	1
899272	204	1
899272	64	1
899272	239	1
899205	63	1
899205	235	1
902934	47	1
902934	160	1
902934	48	1
902934	161	1
898996	63	1
898996	231	1
898996	235	1
898996	236	1
898996	64	1
898996	238	1
898996	239	1
899072	55	1
899072	202	1
899072	63	1
899072	235	1
899072	64	1
899072	239	1
905003	46	1
905003	158	1
905003	48	1
905003	161	1
899036	47	1
899036	160	1
899036	177	1
899036	178	1
899036	56	1
899036	207	1
899036	64	1
899036	238	1
899036	239	1
943929	56	1
943929	207	1
943943	838	1
899322	47	1
899322	160	1
899322	52	1
899322	176	1
899322	55	1
899322	202	1
899322	204	1
899322	56	1
899322	207	1
899322	63	1
899322	231	1
899322	234	1
899322	235	1
899322	237	1
899322	64	1
899322	238	1
899322	239	1
946354	40	1
946354	122	1
946354	525	1
946354	527	1
946354	41	1
946354	131	1
946354	579	1
946354	580	1
946354	582	1
946354	137	1
946354	603	1
946343	40	1
946343	125	1
946343	545	1
946343	546	1
946343	549	1
946343	41	1
946343	128	1
946343	567	1
946343	568	1
946343	133	1
946343	134	1
946343	593	1
946343	135	1
946343	598	1
946343	600	1
899384	39	1
899384	111	1
899384	40	1
899384	123	1
899384	60	1
899384	225	1
899384	61	1
899384	226	1
899179	41	1
899179	126	1
899179	552	1
899179	128	1
899179	571	1
899179	132	1
899179	585	1
899179	133	1
899179	590	1
899179	134	1
899179	593	1
899179	137	1
899179	603	1
899179	604	1
899179	605	1
931839	39	1
931839	111	1
931839	40	1
931839	123	1
931839	60	1
931839	225	1
931839	61	1
931839	226	1
877315	37	1
877315	98	1
877315	375	3
877315	376	3
877315	39	1
877315	114	1
877315	473	1
877315	40	1
877315	121	1
877315	522	1
877347	224	1
877347	1118	1
877347	1119	1
877347	59	1
877315	456	1
877315	382	1
837455	41	1
837455	129	1
837455	130	1
837455	132	1
837455	137	1
837455	45	1
837455	156	1
837455	57	1
837455	216	1
887421	37	1
887421	95	1
887421	40	1
887421	122	1
887421	123	1
887421	124	1
887421	41	1
887421	126	1
887421	127	1
887421	128	1
887421	129	1
887421	130	1
887421	131	1
887421	132	1
887421	133	1
887421	134	1
887421	135	1
887421	136	1
887421	137	1
887421	42	1
887421	138	1
887421	140	1
887421	141	1
887421	142	1
833224	133	1
833224	135	1
902938	41	1
902938	128	1
902938	129	1
902938	130	1
902938	132	1
902938	133	1
902938	134	1
902938	137	1
902938	45	1
902938	156	1
849347	37	1
849347	39	1
849347	41	1
849347	40	1
849347	42	1
849347	61	1
849347	60	1
858623	37	1
858623	39	1
858623	40	1
858623	59	1
858623	60	1
858623	61	1
932947	43	1
932947	143	1
932947	144	3
932947	49	1
932947	162	1
932947	163	1
932947	165	1
932947	50	1
932947	166	1
932947	173	1
932947	51	1
932947	174	1
932947	52	3
932947	176	3
932947	53	1
932947	179	3
932947	180	1
932947	182	3
932947	185	1
932947	186	1
932947	187	2
932947	188	1
932947	189	2
932947	192	2
907532	45	1
907532	154	1
907532	155	1
907532	156	1
907532	157	1
907532	50	1
907532	168	1
907532	169	1
907532	170	1
907532	51	1
907532	175	1
899544	55	1
899544	202	1
899544	990	1
899544	63	1
899544	231	1
899544	232	1
899544	234	1
899544	235	1
899544	236	1
899544	1211	1
899544	237	1
899544	64	1
899544	239	1
899579	46	1
899579	158	1
899579	159	1
899579	48	1
899579	161	1
941843	46	1
941843	158	1
941843	159	1
941843	47	1
941843	160	1
941843	48	1
941843	161	1
941843	52	1
941843	176	1
941843	63	1
941843	232	1
941843	233	1
941843	236	1
941843	64	1
941843	238	1
941843	239	1
905005	46	1
905005	158	1
905005	159	1
905005	48	1
905005	161	1
905005	63	1
905005	236	1
905005	64	1
905005	239	1
898960	46	1
898960	158	1
898960	159	1
898960	47	1
898960	160	1
898960	48	1
898960	161	1
898960	52	1
898960	178	1
898960	63	1
898960	232	1
898960	64	1
898960	239	1
899583	46	1
899583	159	1
905001	46	1
905001	158	1
905001	159	1
905001	47	1
905001	160	1
905001	48	1
905001	161	1
898969	63	1
898969	231	1
898985	46	1
898985	158	1
898985	48	1
898985	161	1
898985	63	1
898985	232	1
898985	64	1
898985	238	1
899037	47	1
899037	160	1
899037	202	1
899037	56	1
899037	207	1
899037	63	1
899037	235	1
899037	64	1
899037	238	1
877394	41	1
877394	126	1
877394	552	1
877394	128	1
877394	571	1
877394	132	1
877394	585	1
877394	133	1
877394	590	1
877394	134	1
877394	593	1
877394	137	1
877394	603	1
877394	604	1
877394	605	1
877393	35	1
877393	75	1
877393	273	1
877393	76	1
877393	275	1
877393	276	1
877393	552	1
833285	42	1
833285	141	1
833225	133	1
833225	45	3
833225	156	3
833225	57	3
833225	216	3
837122	355	1
837149	37	1
837149	95	1
837149	39	3
837149	40	3
848779	41	3
848779	132	3
848779	587	3
848779	1075	1
848779	1077	3
848779	1079	1
860552	50	1
860552	170	1
899106	52	1
899106	176	1
899106	819	1
899106	1001	1
899106	63	1
899106	235	1
899106	1202	1
899453	46	1
899453	158	1
899453	159	1
899453	47	1
899453	160	1
899453	63	1
899453	236	1
899453	64	1
899453	238	1
899453	239	1
943954	52	1
943954	176	1
943954	821	1
943954	822	1
943954	823	1
943954	824	1
943954	825	1
943954	832	1
943954	834	1
943954	837	1
943954	838	1
946343	590	1
899175	40	1
899175	118	1
899175	492	1
899175	497	1
899175	50	1
899175	169	1
899175	787	1
877352	224	1
877352	1118	1
877352	1119	1
837433	35	1
837433	76	1
837433	37	1
837433	95	1
837433	41	1
837433	126	1
837433	128	1
837433	129	1
837433	130	1
837433	132	1
837433	133	1
837433	134	1
837433	137	1
837433	42	1
837433	140	1
837433	45	1
837433	156	1
837433	57	1
837433	216	1
933357	41	1
933357	128	1
933357	130	1
933357	137	1
933350	133	1
933350	135	1
877321	37	1
877321	97	2
877321	100	1
877321	101	1
877321	59	2
877321	223	2
877321	39	1
877321	111	1
877321	112	1
877321	113	1
877321	114	1
877321	115	1
877321	116	1
877321	60	1
877321	225	1
877321	40	1
877321	118	1
877321	120	1
877321	121	1
877321	125	1
877321	61	2
877321	226	2
877321	41	2
877321	133	2
877321	135	2
836882	59	1
836882	221	1
836882	222	1
836882	223	1
836882	224	1
836882	40	1
836882	125	1
836882	544	1
836882	545	1
894453	37	2
894453	98	2
894453	38	1
894453	103	1
894453	104	1
894453	110	3
894453	59	1
894453	221	1
837180	35	1
837180	73	1
837180	74	1
837180	75	1
837180	76	1
837180	77	1
837180	78	1
837180	79	1
837180	80	1
837180	81	1
837180	84	1
837180	86	1
837180	87	1
837180	88	1
837180	37	1
837180	95	1
837180	96	1
837180	97	1
837180	99	1
837180	103	1
837180	105	1
837180	106	1
837180	107	1
837180	108	1
837180	44	1
837180	145	1
837180	146	1
837180	147	1
837180	148	1
837180	152	3
837180	58	1
837180	217	3
837180	218	3
837180	219	3
837180	220	3
837392	137	1
932947	55	1
932947	199	1
932947	200	1
932947	201	1
932947	204	1
932947	205	1
932947	56	1
932947	207	1
932947	208	1
932947	209	2
932947	210	1
932947	211	2
932947	212	2
932947	213	2
932947	214	1
932947	215	1
932947	62	1
932947	227	1
932947	228	1
932947	229	1
932947	230	1
932947	63	1
932947	231	1
932947	232	1
932947	234	1
932947	235	1
932947	236	1
932947	65	1
932947	240	1
932947	241	1
932947	66	1
932947	242	1
932947	243	1
932947	244	1
932947	245	1
932947	246	1
932947	247	1
932947	248	1
932947	249	1
932947	250	1
932947	67	1
932947	251	1
932947	252	1
932947	253	1
932947	254	1
932947	255	1
932947	256	1
932947	68	1
932947	257	1
932947	258	1
932947	259	1
932947	260	1
932947	69	1
932947	261	1
932947	70	1
932947	262	1
932947	263	1
838850	168	1
833225	35	1
833225	75	3
833225	76	1
902936	35	2
902936	78	2
902936	79	2
899035	47	1
899035	160	1
899035	177	1
899035	178	1
899035	202	1
899035	56	1
899035	207	1
899035	64	1
899035	238	1
899403	178	1
899403	202	1
899403	177	1
899403	64	1
899403	239	1
874085	46	1
874085	158	1
874085	159	1
874085	48	1
874085	161	1
899107	63	1
899107	235	1
935195	63	1
935195	235	1
899836	46	1
899836	158	1
899836	48	1
899836	161	1
899836	63	1
899836	231	1
899836	232	1
899836	234	1
899836	235	1
899836	236	1
899836	64	1
899836	238	1
899836	239	1
899298	46	1
899298	158	1
899298	159	1
899298	47	1
899298	160	1
899298	178	1
899298	55	1
899298	202	1
899298	64	1
899298	238	1
899298	239	1
899031	46	1
899031	158	1
899031	159	1
899031	47	1
899031	160	1
899031	48	1
899031	161	1
899031	63	1
899031	232	1
899031	236	1
899031	64	1
899031	238	1
899031	239	1
899222	46	1
899222	159	1
899093	46	1
899093	158	1
899093	52	1
899093	176	1
899093	64	1
899093	238	1
899093	239	1
899169	47	1
899169	160	1
899169	63	1
899169	231	1
899169	235	1
899922	46	1
899922	158	1
899922	159	1
899922	47	1
899922	160	1
899922	48	1
899922	161	1
899922	63	1
899922	236	1
899922	64	1
899922	238	1
899199	202	1
899199	63	1
899199	235	1
899199	64	1
899199	239	1
866482	202	1
866482	63	1
866482	235	1
866482	64	1
866482	239	1
857475	200	1
857475	202	1
857475	70	1
857475	262	1
857475	264	1
899109	63	1
899109	231	1
899109	232	1
899109	235	1
899987	48	1
899987	161	1
899987	55	1
899987	202	1
899987	56	1
899987	207	1
899987	63	1
899987	231	1
899987	232	1
899987	234	1
899987	235	1
899987	237	1
898962	46	1
898962	158	1
898962	48	1
898962	161	1
898962	63	1
898962	231	1
898962	232	1
898962	234	1
898962	235	1
899002	46	1
899002	158	1
899002	159	1
899002	63	1
899002	231	1
899002	232	1
899002	233	1
899002	234	1
899002	235	1
899002	236	1
899002	64	1
899002	238	1
899002	239	1
944004	47	1
944004	160	1
944004	52	1
944004	176	1
944004	177	1
944004	178	1
944004	55	1
944004	204	1
944004	63	1
944004	235	1
944004	236	1
944004	64	1
944004	238	1
944004	239	1
899841	63	1
899841	231	1
899841	235	1
899343	202	1
899343	56	1
899343	207	1
899343	63	1
899343	231	1
899343	232	1
899343	234	1
899343	235	1
899343	237	1
900013	41	1
900013	126	1
900013	134	1
899735	41	1
899735	128	1
899735	571	1
899735	132	1
899735	585	1
899735	134	1
899735	593	1
899735	137	1
899735	603	1
899735	604	1
899735	605	1
889709	85	2
889709	83	2
889709	90	1
889709	91	1
877425	41	1
877425	126	1
877425	134	1
877425	40	1
877425	118	1
877425	492	1
877425	497	1
877425	125	1
877425	546	1
877393	133	1
877393	590	1
877393	134	1
877393	593	1
931846	35	1
931846	75	1
931846	36	1
931846	37	1
931846	95	1
931846	96	3
931846	58	1
837561	41	1
837561	126	1
837561	128	1
837561	129	1
837561	130	1
837561	132	1
837561	133	1
837561	134	1
837561	137	1
837561	45	1
837561	156	1
837345	35	1
837345	75	1
837345	76	1
837345	37	1
837345	95	1
837345	126	1
837345	133	1
948589	217	1
948589	218	1
948589	219	1
948589	220	1
837265	50	1
837265	170	1
902362	178	1
902362	847	1
902362	177	1
899326	47	1
899326	160	1
899326	202	1
899326	56	1
899326	207	1
899326	64	1
899326	238	1
943964	52	1
943964	176	1
943964	821	1
943964	822	1
943964	823	1
943964	824	1
943964	825	1
899044	158	1
899044	159	1
899044	47	1
899044	160	1
943964	177	1
943964	178	1
943964	64	1
943964	239	1
899917	46	1
899917	159	1
899917	63	1
899917	235	1
899917	236	1
899917	64	1
899917	238	1
899917	239	1
899044	46	1
899044	48	1
899044	161	1
899044	52	1
899044	176	1
899044	55	1
899044	202	1
899044	204	1
899044	63	1
899044	232	1
899044	233	1
899044	235	1
899044	236	1
899044	64	1
899044	238	1
899044	239	1
899269	202	1
899269	63	1
899269	235	1
899269	64	1
899269	238	1
885033	57	1
885033	216	1
946354	42	1
946354	138	1
899439	39	1
899439	114	1
899439	473	1
899439	40	1
899439	121	1
899439	522	1
835969	120	1
835969	225	1
931850	83	1
931850	85	1
931850	89	1
931850	90	1
931850	92	1
931850	93	1
931850	38	3
931850	106	3
833197	40	1
877393	37	1
877393	95	1
877393	362	1
877393	353	1
877393	354	1
877393	355	1
877393	356	1
877393	41	1
877393	126	1
877393	551	1
877393	553	1
833197	119	1
833197	41	1
833197	127	1
833197	128	1
833197	129	1
833197	131	1
833197	132	1
833197	133	1
833197	134	1
833197	135	1
833197	136	1
833197	137	1
833285	126	1
836028	502	1
836028	508	1
836028	535	1
836028	618	1
833243	41	1
877688	35	1
877688	78	1
877688	79	1
877688	80	1
877688	37	1
877688	95	1
877688	96	1
877688	97	1
877688	98	1
877688	100	1
877688	101	1
877688	39	1
877688	111	1
877688	113	1
877688	114	1
877688	115	1
877688	116	1
877688	40	1
877688	123	1
877688	124	1
877688	41	1
877688	126	1
877688	59	1
877688	221	1
877688	222	1
877688	223	1
877688	224	1
877688	60	1
877688	225	1
877688	61	1
877688	226	1
877318	145	1
877318	58	1
894451	35	1
894451	73	1
894451	74	1
894451	75	3
894451	76	3
894451	77	1
894451	78	1
894451	79	1
894451	80	1
894451	81	1
894451	36	1
894451	82	1
894451	83	1
894451	84	1
894451	85	1
894451	86	1
894451	87	1
894451	88	1
894451	89	1
894451	90	1
894451	91	1
894451	92	1
894451	94	1
894451	37	1
894451	95	1
894451	96	1
894451	97	2
894451	98	3
894451	99	1
894451	58	1
894451	217	1
894451	218	1
894451	219	1
894451	220	1
894451	59	1
894451	221	2
894451	222	1
837368	41	1
837368	126	1
837368	128	1
837368	129	1
837368	130	1
837368	132	1
837368	133	1
837368	134	1
837368	137	1
837368	45	1
837368	156	1
881410	45	1
881410	153	1
881410	154	1
881410	155	1
881410	156	1
881410	50	1
881410	170	1
948589	35	1
948589	36	1
948589	58	1
837251	166	1
838850	156	1
860693	75	3
948589	76	1
860693	133	1
948589	84	1
948589	85	1
948589	86	1
948589	87	1
860693	45	3
948696	217	1
948696	218	1
948696	219	1
948696	220	1
860693	156	3
860693	57	3
860693	216	3
948696	35	1
948696	36	1
948696	58	1
948696	76	1
948696	84	1
948696	85	1
948696	86	1
837251	50	1
899837	46	1
899837	159	1
899837	64	1
899837	238	1
899837	239	1
899488	63	1
899488	235	1
899582	46	1
899582	158	1
899582	159	1
899296	202	1
899296	56	1
899296	207	1
899296	63	1
899296	235	1
899584	46	1
899584	159	1
899489	63	1
899489	234	1
899489	235	1
898961	48	1
898961	161	1
898961	63	1
898961	231	1
899954	46	1
899954	158	1
899954	159	1
899954	47	1
899954	160	1
899954	48	1
899954	161	1
899034	47	1
899034	160	1
899034	52	1
899034	176	1
899034	177	1
899034	64	1
899034	238	1
943935	47	1
943935	160	1
943935	52	1
943935	176	1
943935	177	1
943935	178	1
943935	64	1
943935	238	1
943935	239	1
899383	52	1
899383	176	1
899383	816	1
899383	824	1
943938	52	1
943938	176	1
943938	177	1
943938	178	1
943938	55	1
943938	204	1
943948	52	1
943948	176	1
943948	177	1
943948	178	1
943943	55	1
943943	204	1
943943	998	1
899470	46	1
899470	158	1
899470	159	1
899470	47	1
899470	160	1
899470	48	1
899470	161	1
899470	63	1
899470	232	1
899470	233	1
899470	64	1
899470	238	1
899470	239	1
874094	46	1
874094	158	1
874094	159	1
874094	47	1
874094	160	1
874094	48	1
874094	161	1
874094	63	1
874094	236	1
874094	64	1
874094	239	1
874094	43	1
874094	62	1
874094	227	1
884847	57	1
884847	216	1
946825	40	1
946825	118	1
946825	492	1
946825	497	1
946825	50	1
946825	169	1
946825	787	1
833282	119	1
877423	59	1
877423	224	1
877423	1118	1
877423	1119	1
835984	59	1
835984	60	1
835984	61	1
857602	137	1
837011	127	1
889361	40	1
889361	41	1
889361	42	1
889361	45	1
889361	57	1
848739	40	1
848739	41	1
848739	42	1
848739	45	1
848739	50	1
836976	37	1
836976	95	1
836976	40	1
836976	122	1
836976	124	2
836976	41	1
836976	126	1
836976	127	1
836976	128	1
836976	129	1
836976	130	1
836976	131	1
836976	132	1
836976	133	1
836976	134	1
836976	135	1
836976	136	1
836976	137	1
836976	42	1
836976	138	1
836976	140	1
836976	141	1
836976	142	1
836994	525	1
836994	527	1
836994	123	2
836994	124	2
836994	125	1
836994	545	1
836994	546	1
836994	549	1
836994	127	1
836994	128	1
836994	567	1
836994	568	1
836994	129	1
836994	130	1
836994	579	1
836994	580	1
836994	582	1
836994	132	1
836994	133	1
836994	134	1
836994	593	1
836994	135	1
836994	598	1
836994	600	1
836994	136	1
836994	609	3
833241	118	1
833241	122	1
833241	123	1
833241	125	1
833241	131	1
833241	132	1
902936	36	1
902936	82	1
902936	37	1
902936	95	1
902936	96	1
902936	97	1
902936	98	1
902936	99	1
902936	100	1
902936	38	1
902936	102	1
836875	39	1
836875	111	1
836875	114	1
894450	38	1
894450	102	1
894450	104	1
894450	105	1
894450	106	1
894450	107	1
894450	108	1
894450	109	1
894450	110	1
894450	44	1
894450	145	1
894450	146	1
894450	147	1
894450	149	1
894450	150	2
894450	152	1
894450	148	1
907149	48	1
907149	161	1
899933	46	1
899933	159	1
958429	52	1
958429	176	1
958429	814	1
958429	816	1
958429	818	1
958429	821	1
958429	822	1
958429	824	1
958429	825	1
958429	832	1
958429	834	1
958429	837	1
958429	838	1
958429	55	1
958429	204	1
958429	1000	1
958429	1001	1
960957	57	1
960957	216	1
860729	1499	1
860836	1499	1
860792	1499	1
955880	1499	1
860825	1499	1
860409	35	1
860409	36	1
